candidate_id,title,authors,year,venue,doi,url,source,source_set,title_abstract_decision,title_abstract_reason,fulltext_status,fulltext_decision,fulltext_exclusion_reason_code,fulltext_exclusion_reason_detail,reviewer_1,reviewer_2,conflict_status,final_decision,pdf_collected,pdf_path_or_link,notes
FT-0726,Educational Blockchain: A Secure Degree Attestation and Verification Traceability Architecture for Higher Education Commission,Abdullah Ayub Khan; Asif Ali Laghari; Aftab Ahmed Shaikh; Sami Bourouis; Amir Madany Mamlouk; Hammam Alshazly,2021,Applied Sciences,10.3390/app112210917,https://doi.org/10.3390/app112210917,openalex,openalex,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://www.mdpi.com/2076-3417/11/22/10917/pdf?version=1637288334,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0727,Blockchain and Autonomous Vehicles: Recent Advances and Future Directions,Saurabh Jain; Neelu Jyothi Ahuja; Srikanth Ponnada; Kishor V. Bhadane; Bharathram Nagaiah; Adarsh Kumar; Charalambos Konstantinou,2021,IEEE Access,10.1109/access.2021.3113649,https://doi.org/10.1109/access.2021.3113649,openalex,openalex,UNCERTAIN,tech_only_no_context,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0728,Exploring Sybil and Double-Spending Risks in Blockchain Systems,Mubashar Iqbal; Raimundas Matulevičius,2021,IEEE Access,10.1109/access.2021.3081998,https://doi.org/10.1109/access.2021.3081998,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,include,,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence.",agent-firstpass-fulltext-review,,pending-author-check,include,yes,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09435780.pdf,"firstpass_fulltext_agent (high): Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0729,Blockchain: Future of e-Governance in Smart Cities,Abhirup Khanna; Anushree Sah; Vadim Bolshev; Michał Jasiński; Alexander Vinogradov; Zbigniew Leonowicz; Marek Jasiński,2021,Sustainability,10.3390/su132111840,https://doi.org/10.3390/su132111840,openalex,openalex,UNCERTAIN,tech_with_weak_signal,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0730,Distributed Ledger Technology Review and Decentralized Applications Development Guidelines,Claudia Antal; Tudor Cioara; Ionuț Anghel; Claudia Antal; Ioan Salomie,2021,Future Internet,10.3390/fi13030062,https://doi.org/10.3390/fi13030062,openalex,openalex,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://www.mdpi.com/1999-5903/13/3/62/pdf?version=1614419160,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0731,Research and Applied Perspective to Blockchain Technology: A Comprehensive Survey,Sumaira Johar; Naveed Ahmad; Warda Asher; Haitham Cruickshank; Amad Durrani,2021,Applied Sciences,10.3390/app11146252,https://doi.org/10.3390/app11146252,openalex,openalex,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://www.mdpi.com/2076-3417/11/14/6252/pdf?version=1625577076,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0732,The Role of Blockchain Technology in Augmenting Supply Chain Resilience to Cybercrime,Aya Bayramova; David J. Edwards; Chris Roberts,2021,Buildings,10.3390/buildings11070283,https://doi.org/10.3390/buildings11070283,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0733,Survey of Interoperability in Electronic Health Records Management and Proposed Blockchain Based Framework: MyBlockEHR,Rahul Ganpatrao Sonkamble; Shraddha Phansalkar; Vidyasagar Potdar; Anupkumar M. Bongale,2021,IEEE Access,10.1109/access.2021.3129284,https://doi.org/10.1109/access.2021.3129284,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0734,Consumer valuation of blockchain traceability for beef in the <scp>U</scp>nited <scp>S</scp>tates,Aaron M. Shew; Heather A. Snell; Rodolfo M. Nayga; Mary C. Lacity,2021,Applied Economic Perspectives and Policy,10.1002/aepp.13157,https://doi.org/10.1002/aepp.13157,openalex,openalex,UNCERTAIN,tech_with_weak_signal,agent-finalised,exclude,agent_uncertain_full_text,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-fulltext-review,,pending-author-check,exclude,no,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aepp.13157,Accessible full-text agent review (low): Accessible text was too limited to make a defensible full-text decision. | finalised:accessible_review_needs_human_to_exclude
FT-0735,An ISM Modeling of Barriers for Blockchain/Distributed Ledger Technology Adoption in Supply Chains towards Cybersecurity,Niloofar Etemadi; Pieter van Gelder; Fernanda Strozzi,2021,Sustainability,10.3390/su13094672,https://doi.org/10.3390/su13094672,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://www.mdpi.com/2071-1050/13/9/4672/pdf?version=1619087133,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0736,Blockchain-based IoT device identification and management in 5G smart grid,Dong Wang; Huanjuan Wang; Yuchen Fu,2021,EURASIP Journal on Wireless Communications and Networking,10.1186/s13638-021-01966-8,https://doi.org/10.1186/s13638-021-01966-8,openalex,openalex,INCLUDE,tech_strategy_evidence,agent-finalised,include,,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence.",agent-firstpass-fulltext-review,,pending-author-check,include,yes,https://jwcn-eurasipjournals.springeropen.com/track/pdf/10.1186/s13638-021-01966-8,"firstpass_fulltext_agent (high): Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0737,Evolution of Internet of Things From Blockchain to IOTA: A Survey,Mays Alshaikhli; Tarek Elfouly; Omar Elharrouss; Amr Mohamed; Najmath Ottakath,2021,IEEE Access,10.1109/access.2021.3138353,https://doi.org/10.1109/access.2021.3138353,openalex,openalex,UNCERTAIN,tech_only_no_context,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0738,On Consortium Blockchain Consistency: A Queueing Network Model Approach,Tianhui Meng; Y. B. Zhao; Katinka Wolter; Chengzhong Xu,2021,IEEE Transactions on Parallel and Distributed Systems,10.1109/tpds.2021.3049915,https://doi.org/10.1109/tpds.2021.3049915,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/tpds.2021.3049915,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0739,On-Site Construction Quality Inspection Using Blockchain and Smart Contracts,Haitao Wu; Botao Zhong; Heng Li; Jiadong Guo; Yuhang Wang,2021,Journal of Management in Engineering,10.1061/(asce)me.1943-5479.0000967,https://doi.org/10.1061/(asce)me.1943-5479.0000967,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://doi.org/10.1061/(asce)me.1943-5479.0000967,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0740,A Consortium Blockchain-Based Access Control Framework With Dynamic Orderer Node Selection for 5G-Enabled Industrial IoT,Yuming Feng; Weizhe Zhang; Xiapu Luo; Bin Zhang,2021,IEEE Transactions on Industrial Informatics,10.1109/tii.2021.3078183,https://doi.org/10.1109/tii.2021.3078183,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/tii.2021.3078183,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0741,Mine Consortium Blockchain: The Application Research of Coal Mine Safety Production Based on Blockchain,Zilin Qiang; Yingsen Wang; Kai Song; Zijuan Zhao,2021,Security and Communication Networks,10.1155/2021/5553874,https://doi.org/10.1155/2021/5553874,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://downloads.hindawi.com/journals/scn/2021/5553874.pdf,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0742,LTSM: Lightweight and Trusted Sharing Mechanism of IoT Data in Smart City,Chang Liu; Shaoyong Guo; Song Guo; Yong Yan; Xuesong Qiu; Suxiang Zhang,2021,IEEE Internet of Things Journal,10.1109/jiot.2021.3110097,https://doi.org/10.1109/jiot.2021.3110097,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/jiot.2021.3110097,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0743,A Trustworthy Safety Inspection Framework Using Performance-Security Balanced Blockchain,Weishan Zhang; Gang Sun; Xu Liang; Qinghua Lu; Huansheng Ning; Peiying Zhang; Su Yang,2021,IEEE Internet of Things Journal,10.1109/jiot.2021.3121512,https://doi.org/10.1109/jiot.2021.3121512,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/jiot.2021.3121512,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0744,A Secure Storage and Sharing Scheme of Stroke Electronic Medical Records Based on Consortium Blockchain,Qiuli Qin; Biyuan Jin; Yanqing Liu,2021,BioMed Research International,10.1155/2021/6676171,https://doi.org/10.1155/2021/6676171,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://downloads.hindawi.com/journals/bmri/2021/6676171.pdf,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0745,Anonymous and Verifiable Reputation System for E-Commerce Platforms Based on Blockchain,Meng Li; Liehuang Zhu; Zijian Zhang; Chhagan Lal; Mauro Conti; Mamoun Alazab,2021,IEEE Transactions on Network and Service Management,10.1109/tnsm.2021.3098439,https://doi.org/10.1109/tnsm.2021.3098439,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/tnsm.2021.3098439,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0746,SmartCoin: A novel incentive mechanism for vehicles in intelligent transportation system based on consortium blockchain,Lokendra Vishwakarma; Debasis Das,2021,Vehicular Communications,10.1016/j.vehcom.2021.100429,https://doi.org/10.1016/j.vehcom.2021.100429,openalex,openalex,UNCERTAIN,no_abstract_but_title_relevant,agent-finalised,exclude,no_full_text_access,Ambiguous record with no open full-text access; excluded for the SLR until full text is procured.,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:no_full_text_access
FT-0747,Blockchain-Based Task Offloading for Edge Computing on Low-Quality Data via Distributed Learning in the Internet of Energy,Yongnan Liu; Xin Guan; Yu Peng; Hongyang Chen; Tomoaki Ohtsuki; Zhu Han,2021,IEEE Journal on Selected Areas in Communications,10.1109/jsac.2021.3118417,https://doi.org/10.1109/jsac.2021.3118417,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/jsac.2021.3118417,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0748,Digital Twin Based Remote Resource Sharing in Internet of Vehicles using Consortium Blockchain,Chenchen Tan; Xinghao Li; Tom H. Luan; Bruce Gu; Youyang Qu; Longxiang Gao,2021,2021 IEEE 94th Vehicular Technology Conference (VTC2021-Fall),10.1109/vtc2021-fall52928.2021.9625367,https://doi.org/10.1109/vtc2021-fall52928.2021.9625367,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://figshare.com/articles/conference_contribution/Digital_Twin_Based_Remote_Resource_Sharing_in_Internet_of_Vehicles_using_Consortium_Blockchain/20624322,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0749,BEI‐TAB: Enabling Secure and Distributed Airport Baggage Tracking with Hybrid Blockchain‐Edge System,Pengbo Si; Fei Wang; Enchang Sun; Yuzhao Su,2021,Wireless Communications and Mobile Computing,10.1155/2021/2741435,https://doi.org/10.1155/2021/2741435,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://downloads.hindawi.com/journals/wcmc/2021/2741435.pdf,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0750,Systematic Literature Review of Challenges in Blockchain Scalability,Dodo Khan; Low Tang Jung; Manzoor Ahmed Hashmani,2021,Applied Sciences,10.3390/app11209372,https://doi.org/10.3390/app11209372,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0751,A Trusted Blockchain-Based Traceability System for Fruit and Vegetable Agricultural Products,Xinting Yang; Mengqi Li; Huajing Yu; Mingting Wang; Daming Xu; Chuanheng Sun,2021,IEEE Access,10.1109/access.2021.3062845,https://doi.org/10.1109/access.2021.3062845,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,"Accessible full-text agent review (high): Full text shows institutional or consortium context, concrete blockchain system design or implementation, and evaluative evidence.",agent-fulltext-review,,pending-author-check,include,yes,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09366530.pdf,"Accessible full-text agent review (high): Full text shows institutional or consortium context, concrete blockchain system design or implementation, and evaluative evidence. | finalised:accessible_review_include"
FT-0752,"Federated Deep Learning for Cyber Security in the Internet of Things: Concepts, Applications, and Experimental Analysis",Mohamed Amine Ferrag; Othmane Friha; Λέανδρος Μαγλαράς; Helge Janicke; Lei Shu,2021,IEEE Access,10.1109/access.2021.3118642,https://doi.org/10.1109/access.2021.3118642,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,agent_uncertain_full_text,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-fulltext-review,,pending-author-check,exclude,yes,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09562531.pdf,Accessible full-text agent review (low): Accessible text was too limited to make a defensible full-text decision. | finalised:accessible_review_needs_human_to_exclude
FT-0753,Blockchain-Based Secure Healthcare Application for Diabetic-Cardio Disease Prediction in Fog Computing,P. G. Shynu; Varun G. Menon; R. Lakshmana Kumar; Seifedine Kadry; Yunyoung Nam,2021,IEEE Access,10.1109/access.2021.3065440,https://doi.org/10.1109/access.2021.3065440,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0754,A Proxy Re-Encryption Approach to Secure Data Sharing in the Internet of Things Based on Blockchain,Kwame Opuni-Boachie Obour Agyekum; Qi Xia; Emmanuel Boateng Sifah; Christian Nii Aflah Cobblah; Hu Xia; Jianbin Gao,2021,IEEE Systems Journal,10.1109/jsyst.2021.3076759,https://doi.org/10.1109/jsyst.2021.3076759,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0755,Multi-Layer Blockchain-Based Security Architecture for Internet of Things,Houshyar Honar Pajooh; Mohammad A. Rashid; Fakhrul Alam; Serge Demidenko,2021,Sensors,10.3390/s21030772,https://doi.org/10.3390/s21030772,openalex,openalex,UNCERTAIN,tech_with_weak_signal,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0756,Hyperledger Healthchain: Patient-Centric IPFS-Based Storage of Health Records,Vinodhini Mani; Prakash Manickam; Youseef Alotaibi; Saleh Alghamdi; Osamah Ibrahim Khalaf,2021,Electronics,10.3390/electronics10233003,https://doi.org/10.3390/electronics10233003,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://www.mdpi.com/2079-9292/10/23/3003/pdf?version=1638437206,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0757,Decentralized Global Copyright System Based on Consortium Blockchain with Proof-of-Authority,Md. Mainul Islam; Hoh Peter In,2021,,10.36227/techrxiv.16564218,https://doi.org/10.36227/techrxiv.16564218,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://doi.org/10.36227/techrxiv.16564218,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0758,The case of HyperLedger Fabric as a blockchain solution for healthcare applications,McSeth Antwi; Asma Adnane; Farhan Ahmad; Rasheed Hussain; Muhammad Habib ur Rehman; Chaker Abdelaziz Kerrache,2021,Blockchain Research and Applications,10.1016/j.bcra.2021.100012,https://doi.org/10.1016/j.bcra.2021.100012,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1016/j.bcra.2021.100012,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0759,NovidChain: Blockchain‐based privacy‐preserving platform for COVID‐19 test/vaccine certificates,Amal Abid; Saoussen Cheikhrouhou; Slim Kallel; Mohamed Jmaïel,2021,Software Practice and Experience,10.1002/spe.2983,https://doi.org/10.1002/spe.2983,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0760,Interoperable Permissioned-Blockchain with Sustainable Performance,P. Swathi; M. Venkatesan; Prabhavathy Panneer,2021,Sustainability,10.3390/su132011132,https://doi.org/10.3390/su132011132,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://www.mdpi.com/2071-1050/13/20/11132/pdf?version=1633936600,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0761,Blockchain and central bank digital currency,Tao Zhang; Zhigang Huang,2021,ICT Express,10.1016/j.icte.2021.09.014,https://doi.org/10.1016/j.icte.2021.09.014,openalex,openalex,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1016/j.icte.2021.09.014,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0762,Blockchain-Enabled IoT-BIM Platform for Supply Chain Management in Modular Construction,Xiao Li; Weisheng Lu; Fan Xue; Liupengfei Wu; Rui Zhao; Jinfeng Lou; Jinying Xu,2021,Journal of Construction Engineering and Management,10.1061/(asce)co.1943-7862.0002229,https://doi.org/10.1061/(asce)co.1943-7862.0002229,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://doi.org/10.1061/(asce)co.1943-7862.0002229,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0763,Alleviating Challenges Related to FDA-Approved Medical Wearables Using Blockchain Technology,Sweta Sneha; Alina Panjwani; Brandon Lade; Jiyoun Randolph; Monica Vickery,2021,IT Professional,10.1109/mitp.2021.3072535,https://doi.org/10.1109/mitp.2021.3072535,openalex,openalex,UNCERTAIN,tech_with_weak_signal,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0764,Designing Architecture Blockchain of Hyperledger Fabric for Purchasing Strategy,Dian Firdayati; Indra Ranggadara; Irawan Afrianto; Nia Rahma Kurnianda; S Chang; Y Chen; J Tseng; Y Liao; B Chong; S Liao; Z Li; H Wu; B King; Z Ben Miled; J Wassick; J Tazelaar; Y Wang; A Kogan; M Yoo; Y Won; T Fernndez-Carams; O Blanco-Novoa; I Froiz-Mguez; P Fraga-Lamas; M Islam; S Kundu; S Kamble; A Gunasekaran; S Gawankar; J Srai; H Lorentz; K Korpela; J Hallikas; T Dahlberg; M Queiroz; R Telles; S Bonilla; A Reyna; C Martn; J Chen; E Soler; M Daz; M Sidorov; M Ong; R Sridharan; J Nakamura; R Ohmura; J Khor,2021,International Journal of Advanced Trends in Computer Science and Engineering,10.30534/ijatcse/2021/041022021,https://doi.org/10.30534/ijatcse/2021/041022021,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,include,,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence.",agent-firstpass-fulltext-review,,pending-author-check,include,yes,https://doi.org/10.30534/ijatcse/2021/041022021,"firstpass_fulltext_agent (high): Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0765,Fed-DDM: A Federated Ledgers based Framework for Hierarchical Decentralized Data Marketplaces,Ronghua Xu; Yu Chen,2021,,10.1109/icccn52240.2021.9522359,https://doi.org/10.1109/icccn52240.2021.9522359,openalex,openalex,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/icccn52240.2021.9522359,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0766,Blockchain-based traceability in the food industry: requirements analysis along the food supply chain,Martina Thume; Julia Lange; Martin Unkel; Alexander Prange; Maik Schürmeyer,2021,,10.31219/osf.io/uyb64,https://doi.org/10.31219/osf.io/uyb64,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.31219/osf.io/uyb64,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0767,A Blockchain-Based Approach for Drug Traceability in Healthcare Supply Chain,Ahmad Musamih; Khaled Salah; Raja Jayaraman; Junaid Arshad; Mazin Debe; Yousof Al-Hammadi; Samer Ellahham,2021,IEEE Access,10.1109/access.2021.3049920,https://doi.org/10.1109/access.2021.3049920,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0768,Blockchain-oriented Inter-organizational Collaboration between Healthcare Providers to Handle the COVID-19 Process,Ilyass El Kassmi; Zahi Jarir,2021,International Journal of Advanced Computer Science and Applications,10.14569/ijacsa.2021.0121294,https://doi.org/10.14569/ijacsa.2021.0121294,openalex,openalex;wos,INCLUDE,full_criteria_match,agent-finalised,include,,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence.",agent-firstpass-fulltext-review,,pending-author-check,include,yes,http://thesai.org/Downloads/Volume12No12/Paper_94-Blockchain_oriented_Inter_organizational_Collaboration.pdf,"firstpass_fulltext_agent (high): Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0769,Agriculture-Food Supply Chain Management Based on Blockchain and IoT: A Narrative on Enterprise Blockchain Interoperability,Showkat Ahmad Bhat; Nen‐Fu Huang; Ishfaq Bashir Sofi; Muhammad Sultan,2021,Agriculture,10.3390/agriculture12010040,https://doi.org/10.3390/agriculture12010040,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://www.mdpi.com/2077-0472/12/1/40/pdf?version=1641297867,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
