study_id,title,authors,year,venue,doi,url,source,domain,institutional_setting,platform_stack,network_model,node_roles,consensus_strategy,finality_model,governance_model,access_control_model,privacy_mechanism,interoperability_strategy,smart_contract_support,workload_description,evaluation_setup,metrics_reported,throughput,latency,fault_tolerance,privacy_overhead,operational_complexity_notes,artifact_code_available,artifact_data_available,artifact_config_available,reproducibility_notes,quality_construct_validity,quality_internal_validity,quality_external_validity,quality_reproducibility,review_notes
ST-0537,Decentralized Multi-Layered Architecture to Strengthen the Security in the Internet of Things Environment Using Blockchain Technology,Ahmed Alhusayni; Vijey Thayananthan; Aiiad Albeshri; Saleh Alghamdi,2023,Electronics,10.3390/electronics12204314,https://doi.org/10.3390/electronics12204314,openalex,[auto] IoT/edge,,[auto] Hyperledger Fabric,,,,,,,,,,,,,,,,,,[auto] hinted,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0539,A Framework for Standardization of Distributed Ledger Technologies for Interoperable Data Integration and Alignment in Sustainable Smart Cities,Bokolo Anthony; Waribugo Sylva; Josué Kuika Watat; Sanjay Misra,2023,Journal of the Knowledge Economy,10.1007/s13132-023-01554-9,https://doi.org/10.1007/s13132-023-01554-9,openalex,[auto] IoT/edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=D score=0; auto-fills are abstract-only hints, verify against full text."
ST-0544,Advancing Healthcare Security: A Cutting-Edge Zero-Trust Blockchain Solution for Protecting Electronic Health Records,Rihab Benaich; Saida El Mendili; Youssef Gahi,2023,HighTech and Innovation Journal,10.28991/hij-2023-04-03-012,https://doi.org/10.28991/hij-2023-04-03-012,openalex,"[auto] healthcare, IoT/edge",,,,,,,,,[auto] zero-knowledge,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0545,Performance Evaluation and Cyberattack Mitigation in a Blockchain-Enabled Peer-to-Peer Energy Trading Framework,Nihar Ranjan Pradhan; Akhilendra Pratap Singh; S. Sudha; K. Hemanth Kumar Reddy; Diptendu Sinha Roy,2023,Sensors,10.3390/s23020670,https://doi.org/10.3390/s23020670,openalex,"[auto] finance/banking, energy/utilities, IoT/edge",,"[auto] Corda, Ethereum",,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0548,BlockAuth: A blockchain-based framework for secure vehicle authentication and authorization,Gauhar Ali; Mohammed ElAffendi; Naveed Ahmad,2023,PLoS ONE,10.1371/journal.pone.0291596,https://doi.org/10.1371/journal.pone.0291596,openalex,"[auto] IoT/edge, education",,[auto] Hyperledger Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0553,Global Interoperability Model for Distributed Ledger-Based Cross-Border Payment Systems,Michael Olumuyiwa Adesuyi; Olawole Akomolafe; Babajide Oluwaseun Olaogun; Victor Ukara Ndukwe; Joy Kweku Sakyi,2023,International Journal of Multidisciplinary Research and Growth Evaluation,10.54660/.ijmrge.2023.4.6.1291-1300,https://doi.org/10.54660/.ijmrge.2023.4.6.1291-1300,openalex,"[auto] finance/banking, identity, IoT/edge",,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0554,Impact of Using the Internet of Medical Things on e-Healthcare Performance: Blockchain Assist in Improving Smart Contract,Mounir El Khatib; Haitham M. Alzoubi; Samer Hamidi; Muhammad Turki Alshurideh; Ali Baydoun; Ahmed Al-Nakeeb,2023,ClinicoEconomics and Outcomes Research,10.2147/ceor.s407778,https://doi.org/10.2147/ceor.s407778,openalex,[auto] healthcare,,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=D score=1; auto-fills are abstract-only hints, verify against full text."
ST-0556,Blockchain enabled data security in vehicular networks,Naseem us Sehar; Osman Khalid; Imran Ali Khan; Faisal Rehman; Muhammad A. B. Fayyaz; Ali Ansari; Raheel Nawaz,2023,Scientific Reports,10.1038/s41598-023-31442-w,https://doi.org/10.1038/s41598-023-31442-w,openalex,,,,,,[auto] PoW,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0557,SoK: A Taxonomy for Critical Analysis of Consensus Mechanisms in Consortium Blockchain,Wei Yao; Fadi P. Deek; Renita Murimi; Guiling Wang,2023,IEEE Access,10.1109/access.2023.3298675,https://doi.org/10.1109/access.2023.3298675,openalex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=D score=1; auto-fills are abstract-only hints, verify against full text."
ST-0565,Modeling Cross-blockchain Process Using Queueing Theory: The Case of Cosmos,Ou Wu; Shanshan Li; Yanze Wang; Haoming Li; He Zhang,2023,,10.1109/icpads56603.2022.00043,https://doi.org/10.1109/icpads56603.2022.00043,openalex,,,,,,,,,,,[auto] cross-chain bridge,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0566,Heart disease severity level identification system on Hyperledger consortium network,R. Sasikumar; P. Karthikeyan,2023,PeerJ Computer Science,10.7717/peerj-cs.1626,https://doi.org/10.7717/peerj-cs.1626,openalex,"[auto] healthcare, identity, IoT/edge",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=A score=7; auto-fills are abstract-only hints, verify against full text."
ST-0568,Blockchain-Based Secure and Scalable Routing Mechanisms for VANETs Applications,V Hariharasudhan; P. Vetrivelan,2023,International journal of Computer Networks & Communications,10.5121/ijcnc.2023.15308,https://doi.org/10.5121/ijcnc.2023.15308,openalex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0569,RAISE: A Resilient Anonymous Information Sharing Environment,Ning Hu; Ling Liu; Xin Liu; Kaijun Wu; Yue Zhao,2023,Computer Modeling in Engineering & Sciences,10.32604/cmes.2023.026939,https://doi.org/10.32604/cmes.2023.026939,openalex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0577,Privacy in electronic health records: a systematic mapping study,Rodrigo Tertulino; Nuno Antunes; Antônio Higor Freire de Morais,2023,Journal of Public Health,10.1007/s10389-022-01795-z,https://doi.org/10.1007/s10389-022-01795-z,openalex,"[auto] healthcare, supply chain",,,,,,,,,[auto] private channels,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=D score=1; auto-fills are abstract-only hints, verify against full text."
ST-0579,Evolutionary game study on the governance and development of online car-hailing based on blockchain technology,Xiaoyu Wan; Jia Liu; Siqi Zhao,2022,Scientific Reports,10.1038/s41598-022-11741-4,https://doi.org/10.1038/s41598-022-11741-4,openalex,"[auto] healthcare, government/public sector, education",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0580,A Smart-Contract-Aided Plastic Credit Scheme,Xiaoshuai Zhang; Chao Liu; Francesca Medda,2022,IEEE Systems Journal,10.1109/jsyst.2022.3205266,https://doi.org/10.1109/jsyst.2022.3205266,openalex,[auto] government/public sector,,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0582,A survey of application research based on blockchain smart contract,Shiyi Lin; Lei Zhang; Jing Li; Li-li Ji; Yu-E Sun,2022,Wireless Networks,10.1007/s11276-021-02874-x,https://doi.org/10.1007/s11276-021-02874-x,openalex,"[auto] healthcare, finance/banking, supply chain, IoT/edge",,"[auto] Hyperledger Fabric, Ethereum",,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=A score=6; auto-fills are abstract-only hints, verify against full text."
ST-0586,"Blockchain Adoption for Sustainable Supply Chain Management: Economic, Environmental, and Social Perspectives",A Munir; Muhammad Salman Habib; Amjad Hussain; Muhammad Ali Shahbaz; Adnan Qamar; Tariq Masood; Muhammad Sultan; M.A. Mujtaba; Shahid Imran; Mudassir Hasan; Muhammad Saeed Akhtar; Hafiz Muhammad Uzair Ayub; Chaudhary Awais Salman,2022,Frontiers in Energy Research,10.3389/fenrg.2022.899632,https://doi.org/10.3389/fenrg.2022.899632,openalex,"[auto] supply chain, government/public sector, IoT/edge",,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0587,"A Patient-Centric Healthcare Framework Reference Architecture for Better Semantic Interoperability Based on Blockchain, Cloud, and IoT",Ahmad N. Gohar; Sayed AbdelGaber AbdelMawgoud; Marwa Salah Farhan,2022,IEEE Access,10.1109/access.2022.3202902,https://doi.org/10.1109/access.2022.3202902,openalex,"[auto] healthcare, IoT/edge",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0588,Socially responsible operations in the Industry 4.0 era: post-COVID-19 technology adoption and perspectives on future research,Deepak Ram Asokan; Fahian Anisul Huq; Chris Smith; Mark Stevenson,2022,International Journal of Operations & Production Management,10.1108/ijopm-01-2022-0069,https://doi.org/10.1108/ijopm-01-2022-0069,openalex,"[auto] healthcare, supply chain, government/public sector, education",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=D score=1; auto-fills are abstract-only hints, verify against full text."
ST-0596,A Trust-Based Hierarchical Consensus Mechanism for Consortium Blockchain in Smart Grid,Xingguo Jiang; Aidong Sun; Yan Sun; Hong Luo; Mohsen Guizani,2022,Tsinghua Science & Technology,10.26599/tst.2021.9010074,https://doi.org/10.26599/tst.2021.9010074,openalex,[auto] energy/utilities,,,,,[auto] RAFT,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0598,Implementation of a Secure LoRaWAN System for Industrial Internet of Things Integrated With IPFS and Blockchain,Md. Shahjalal; Md. Mainul Islam; Md Morshed Alam; Yeong Min Jang,2022,IEEE Systems Journal,10.1109/jsyst.2022.3174157,https://doi.org/10.1109/jsyst.2022.3174157,openalex,[auto] IoT/edge,,[auto] Quorum,,,[auto] RAFT,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0612,Development of metaverse for intelligent healthcare,Ge Wang; Andreu Badal; Xun Jia; Jonathan S. Maltz; Klaus Mueller; Kyle J. Myers; Chuang Niu; Michael W. Vannier; Pingkun Yan; Zhou Yu; Rongping Zeng,2022,Nature Machine Intelligence,10.1038/s42256-022-00549-6,https://doi.org/10.1038/s42256-022-00549-6,openalex,"[auto] healthcare, education",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0613,Blockchain Technology for Intelligent Transportation Systems: A Systematic Literature Review,Rateb Jabbar; Eya Dhib; Ahmed Ben Said; Moez Krichen; Noora Fetais; Esmat Zaidan; Kamel Barkaoui,2022,IEEE Access,10.1109/access.2022.3149958,https://doi.org/10.1109/access.2022.3149958,openalex,"[auto] healthcare, finance/banking, supply chain, IoT/edge, education",,[auto] Ethereum,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=A score=6; auto-fills are abstract-only hints, verify against full text."
ST-0615,BIoMT: A State-of-the-Art Consortium Serverless Network Architecture for Healthcare System Using Blockchain Smart Contracts,Abdullah Ayub Khan; Asif Ali Wagan; Asif Ali Laghari; Abdul Rehman Gilal; Izzatdin Abdul Aziz; Bandeh Ali Talpur,2022,IEEE Access,10.1109/access.2022.3194195,https://doi.org/10.1109/access.2022.3194195,openalex,"[auto] healthcare, supply chain, IoT/edge",,[auto] Hyperledger Fabric,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=A score=6; auto-fills are abstract-only hints, verify against full text."
ST-0617,"Blockchain and AI-Empowered Healthcare Insurance Fraud Detection: an Analysis, Architecture, and Future Prospects",Khyati Kapadiya; Usha Patel; Rajesh Gupta; Mohammad Dahman Alshehri; Sudeep Tanwar; Gulshan Sharma; Pitshou N. Bokoro,2022,IEEE Access,10.1109/access.2022.3194569,https://doi.org/10.1109/access.2022.3194569,openalex,"[auto] healthcare, finance/banking, government/public sector",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0623,VigilRx: A Scalable and Interoperable Prescription Management System Using Blockchain,A. Ross Taylor; Austin Kugler; Praneeth Babu Marella; Gaby G. Dagher,2022,IEEE Access,10.1109/access.2022.3156015,https://doi.org/10.1109/access.2022.3156015,openalex,[auto] healthcare,,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0628,Blockchain-Assisted Secure Data Exchange Architectures for SCADA-Controlled Power Systems,Mujeeb A. Shittu; Ibukun Olaoluwa Adeniji; Habeeb Shittu; Ifeanyi Simon Opara,2022,Iconic Research and Engineering Journals,10.64388/irev6i3-1714041,https://doi.org/10.64388/irev6i3-1714041,openalex,"[auto] government/public sector, IoT/edge",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0633,DSMAC: Privacy-Aware Decentralized Self-Management of Data Access Control Based on Blockchain for Health Data,Hafida Saidi; Nabila Labraoui; Ado Adamou Abba Ari; Λέανδρος Μαγλαράς; Joel Herve Mboussam Emati,2022,IEEE Access,10.1109/access.2022.3207803,https://doi.org/10.1109/access.2022.3207803,openalex,"[auto] healthcare, identity, education",,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0636,MeDA: Using Blockchain for Patient-Controlled Medical Data Auditing in Institutions,Beiji Zou; Fanbo Nie; Ling Xiao; Tao Zhang; Chengzhang Zhu,2022,"2022 22nd IEEE International Symposium on Cluster, Cloud and Internet Computing (CCGrid)",10.1109/ccgrid54584.2022.00039,https://doi.org/10.1109/ccgrid54584.2022.00039,openalex,[auto] healthcare,,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0642,Deep Learning Based Homomorphic Secure Search-Able Encryption for Keyword Search in Blockchain Healthcare System: A Novel Approach to Cryptography,Aitizaz Ali; Muhammad Fermi Pasha; Jehad Ali; Huey Fang Ong; Mehedi Masud; Anca Delia Jurcut; Mohammed A. AlZain,2022,Sensors,10.3390/s22020528,https://doi.org/10.3390/s22020528,openalex,"[auto] healthcare, IoT/edge",,,,,,,,,[auto] homomorphic encryption,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=A score=6; auto-fills are abstract-only hints, verify against full text."
ST-0646,A blockchain-based secure storage scheme for medical information,Zhijie Sun; Dezhi Han; Dun Li; Xiangsheng Wang; Chin‐Chen Chang; Zhongdai Wu,2022,EURASIP Journal on Wireless Communications and Networking,10.1186/s13638-022-02122-6,https://doi.org/10.1186/s13638-022-02122-6,openalex,"[auto] healthcare, IoT/edge",,[auto] Hyperledger Fabric,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0653,A blockchain based lightweight peer-to-peer energy trading framework for secured high throughput micro-transactions,Nihar Ranjan Pradhan; Akhilendra Pratap Singh; Sahil Verma; Kavita Kavita; Marcin Woźniak; Jana Shafi; Muhammad Fazal Ijaz,2022,Scientific Reports,10.1038/s41598-022-18603-z,https://doi.org/10.1038/s41598-022-18603-z,openalex,"[auto] energy/utilities, IoT/edge",,"[auto] Hyperledger Fabric, Ethereum",,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0654,FBASHI: Fuzzy and Blockchain-Based Adaptive Security for Healthcare IoTs,Zeeshan Zulkifl; Fawad Khan; Shahzaib Tahir; Mehreen Afzal; Waseem Iqbal; Abdul Rehman; Saqib Saeed; Abdullah M. Almuhaideb,2022,IEEE Access,10.1109/access.2022.3149046,https://doi.org/10.1109/access.2022.3149046,openalex,"[auto] healthcare, IoT/edge",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0666,Exploring interoperability of distributed Ledger and Decentralized Technology adoption in virtual enterprises,Bokolo Anthony,2022,Information Systems and e-Business Management,10.1007/s10257-022-00561-8,https://doi.org/10.1007/s10257-022-00561-8,openalex,"[auto] finance/banking, supply chain, IoT/edge",,,,,,,,,,[auto] relay/notary,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0667,BFRT: Blockchained Federated Learning for Real-time Traffic Flow Prediction,Collin Meese; Hang Chen; Syed Ali Asif; Wanxin Li; Chien-Chung Shen; Mark Nejad,2022,"2022 22nd IEEE International Symposium on Cluster, Cloud and Internet Computing (CCGrid)",10.1109/ccgrid54584.2022.00041,https://doi.org/10.1109/ccgrid54584.2022.00041,openalex,[auto] IoT/edge,,[auto] Hyperledger Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0668,Hybrid intrusion detection system using blockchain framework,Shraddha R. Khonde; V. Ulagamuthalvi,2022,EURASIP Journal on Wireless Communications and Networking,10.1186/s13638-022-02089-4,https://doi.org/10.1186/s13638-022-02089-4,openalex,[auto] IoT/edge,,"[auto] Hyperledger Fabric, Hyperledger Sawtooth",,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0673,Leveraging Patient Information Sharing Using Blockchain-Based Distributed Networks,Sabri Barbaria; Marco Casassa Mont; Essam Ghadafi; Halima Mahjoubi Machraoui; Hanene Boussi Rahmouni,2022,IEEE Access,10.1109/access.2022.3206046,https://doi.org/10.1109/access.2022.3206046,openalex,"[auto] healthcare, supply chain, IoT/edge",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0675,Credible pigeon permissioned blockchain traceability platform integrated with IoT based on HACCP,Mingyuan Fan; Shuangyin Liu; Longqin Xu; Dachun Feng; Jianjun Guo; Liang Cao; Tonglai Liu; Hassan Shahbaz Gul,2022,Scientific Reports,10.1038/s41598-022-27065-2,https://doi.org/10.1038/s41598-022-27065-2,openalex,"[auto] supply chain, IoT/edge",,[auto] Hyperledger Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0676,P2P energy trading: Blockchain-enabled P2P energy society with multi-scale flexibility services,Ying Wu; Ying Wu; Yanpeng Wu; Yanpeng Wu; Halil Çimen; Juan C. Vásquez; Josep M. Guerrero,2022,Energy Reports,10.1016/j.egyr.2022.02.074,https://doi.org/10.1016/j.egyr.2022.02.074,openalex,"[auto] energy/utilities, IoT/edge",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0678,Improved PBFT algorithm for high-frequency trading scenarios of alliance blockchain,Song Tang; Zhiqiang Wang; Jian Jiang; Suli Ge; Gaifang Tan,2022,Scientific Reports,10.1038/s41598-022-08587-1,https://doi.org/10.1038/s41598-022-08587-1,openalex,,,,,,[auto] PBFT,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=2; auto-fills are abstract-only hints, verify against full text."
ST-0679,An Efficient and Privacy-Preserving Blockchain-Based Authentication Scheme for Low Earth Orbit Satellite-Assisted Internet of Things,Bi-Ying Wang; Zheng Chang; Shancang Li; Timo Hämäläinen,2022,IEEE Transactions on Aerospace and Electronic Systems,10.1109/taes.2022.3187389,https://doi.org/10.1109/taes.2022.3187389,openalex,[auto] IoT/edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0693,Blockchain-Based Water-Energy Transactive Management With Spatial-Temporal Uncertainties,Pengfei Zhao; Shuangqi Li; Paul Jen‐Hwa Hu; Chenghong Gu; Shuai Lu; Shixing Ding; Zhidong Cao; Da Xie; Yue Xiang,2022,IEEE Transactions on Smart Grid,10.1109/tsg.2022.3230693,https://doi.org/10.1109/tsg.2022.3230693,openalex,"[auto] energy/utilities, IoT/edge",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0698,The Confluence of Blockchain and 6G Network: Scenarios Analysis and Performance Assessment,Bo Li; Shuiguang Deng; Xueqiang Yan; Schahram Dustdar,2022,arXiv (Cornell University),10.48550/arxiv.2207.04744,https://doi.org/10.48550/arxiv.2207.04744,openalex,[auto] healthcare,,[auto] Quorum,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0699,Privacy Data Management Mechanism Based on Blockchain and Federated Learning,Mingsen Mo; Shan Ji; Xiaowan Wang; Ghulam Mohiuddin; Yongjun Ren,2022,"Computers, materials & continua/Computers, materials & continua (Print)",10.32604/cmc.2023.028843,https://doi.org/10.32604/cmc.2023.028843,openalex,"[auto] healthcare, IoT/edge",,,,,,,,,"[auto] zero-knowledge, homomorphic encryption",,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0701,Blockchain-based Collaborative Edge Intelligence for Trustworthy and Real-Time Video Surveillance,Mingjin Zhang; Jiannong Cao; Yuvraj Sahni; Qianyi Chen; Shan Jiang; Lei Yang,2022,IEEE Transactions on Industrial Informatics,10.1109/tii.2022.3203397,https://doi.org/10.1109/tii.2022.3203397,openalex,[auto] IoT/edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0702,Securing the access control policies to the Internet of Things resources through permissioned blockchain,Alessandra Rizzardi; Sabrina Sicari; Daniele Miorandi; Alberto Coen‐Porisini,2022,Concurrency and Computation Practice and Experience,10.1002/cpe.6934,https://doi.org/10.1002/cpe.6934,openalex,[auto] IoT/edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=D score=0; auto-fills are abstract-only hints, verify against full text."
ST-0704,Overview of Applied Data Analytic Mechanisms and Approaches Using Permissioned Blockchains,Muhyidean Altarawneh; Mohammad Qatawneh; Wesam Almobaideen,2022,International Journal on Advanced Science Engineering and Information Technology,10.18517/ijaseit.12.1.12827,https://doi.org/10.18517/ijaseit.12.1.12827,openalex,[auto] IoT/edge,,[auto] Hyperledger Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0705,Blockchain-Based Federated Learning With Secure Aggregation in Trusted Execution Environment for Internet-of-Things,Aditya Pribadi Kalapaaking; Ibrahim Khalil; Mohammad Saidur Rahman; Mohammed Atiquzzaman; Xun Yi; Mahathir Almashor,2022,IEEE Transactions on Industrial Informatics,10.1109/tii.2022.3170348,https://doi.org/10.1109/tii.2022.3170348,openalex,[auto] IoT/edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=D score=1; auto-fills are abstract-only hints, verify against full text."
ST-0706,Public Participation Consortium Blockchain for Smart City Governance,Yuhao Bai; Qin Hu; Seung-Hyun Seo; Kyubyung Kang; John J. Lee,2021,IEEE Internet of Things Journal,10.1109/jiot.2021.3091151,https://doi.org/10.1109/jiot.2021.3091151,openalex,[auto] government/public sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=D score=1; auto-fills are abstract-only hints, verify against full text."
ST-0711,Blockchain-Based Architectures for Tamper-Proof Regulatory Recordkeeping and Real-Time Audit Readiness,Cyril Chimelie Anichukwueze; Vivian Chilee Osuji; Esther Ebunoluwa Oguntegbe,2021,International Journal of Multidisciplinary Research and Growth Evaluation,10.54660/.ijmrge.2021.2.6.485-504,https://doi.org/10.54660/.ijmrge.2021.2.6.485-504,openalex,"[auto] healthcare, finance/banking, supply chain, government/public sector, energy/utilities, IoT/edge",,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=A score=6; auto-fills are abstract-only hints, verify against full text."
ST-0713,A novel Confidential Consortium Blockchain framework for peer to peer energy trading,Nihar Ranjan Pradhan; Akhilendra Pratap Singh; Kaibalya Prasad Panda; Diptendu Sinha Roy,2021,International Journal of Emerging Electric Power Systems,10.1515/ijeeps-2021-0391,https://doi.org/10.1515/ijeeps-2021-0391,openalex,"[auto] government/public sector, energy/utilities, identity, IoT/edge",,,,,[auto] PoW,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=C score=3; auto-fills are abstract-only hints, verify against full text."
ST-0715,The Roadmap to 6G Security and Privacy,Pawani Porambage; Gürkan Gür; Diana Pamela Moya Osorio; Madhusanka Liyanage; Andrei Gurtov; Mika Ylianttila,2021,IEEE Open Journal of the Communications Society,10.1109/ojcoms.2021.3078081,https://doi.org/10.1109/ojcoms.2021.3078081,openalex,[auto] IoT/edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=D score=0; auto-fills are abstract-only hints, verify against full text."
ST-0720,Insights into Blockchain Implementation in Construction: Models for Supply Chain Management,Algan Tezel; Pedro Febrero; Eleni Papadonikolaki; İbrahim Yitmen,2021,Journal of Management in Engineering,10.1061/(asce)me.1943-5479.0000939,https://doi.org/10.1061/(asce)me.1943-5479.0000939,openalex,"[auto] finance/banking, supply chain, IoT/edge",,[auto] Ethereum,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0725,A Novel Blockchain-Based Integrity and Reliable Veterinary Clinic Information Management System Using Predictive Analytics for Provisioning of Quality Health Services,Naeem Iqbal; Faisal Jamil; Shabir Ahmad; Do‐Hyeun Kim,2021,IEEE Access,10.1109/access.2021.3049325,https://doi.org/10.1109/access.2021.3049325,openalex,"[auto] healthcare, government/public sector, IoT/edge",,[auto] Hyperledger Fabric,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=5; auto-fills are abstract-only hints, verify against full text."
ST-0728,Exploring Sybil and Double-Spending Risks in Blockchain Systems,Mubashar Iqbal; Raimundas Matulevičius,2021,IEEE Access,10.1109/access.2021.3081998,https://doi.org/10.1109/access.2021.3081998,openalex,[auto] healthcare,,[auto] Ethereum,,,,,,,,,,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
ST-0732,The Role of Blockchain Technology in Augmenting Supply Chain Resilience to Cybercrime,Aya Bayramova; David J. Edwards; Chris Roberts,2021,Buildings,10.3390/buildings11070283,https://doi.org/10.3390/buildings11070283,openalex,"[auto] supply chain, IoT/edge",,,,,,,,,,,[auto] yes,,,,,,,,,,,,,,,,,"[bootstrap] tier=B score=4; auto-fills are abstract-only hints, verify against full text."
